file_path,filename,crop,label,detection_type,image_type,width,height,status
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\tomato_septoria_leaf_spot\specimen_012.jpg,specimen_012.jpg,Tomato,Tomato Septoria Leaf Spot,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_brown_rust\specimen_001.jpg,specimen_001.jpg,Wheat,Wheat Brown Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_brown_rust\specimen_002.jpg,specimen_002.jpg,Wheat,Wheat Brown Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_brown_rust\specimen_003.jpg,specimen_003.jpg,Wheat,Wheat Brown Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_brown_rust\specimen_004.jpg,specimen_004.jpg,Wheat,Wheat Brown Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_brown_rust\specimen_005.jpg,specimen_005.jpg,Wheat,Wheat Brown Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_brown_rust\specimen_006.jpg,specimen_006.jpg,Wheat,Wheat Brown Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_brown_rust\specimen_007.jpg,specimen_007.jpg,Wheat,Wheat Brown Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_brown_rust\specimen_008.jpg,specimen_008.jpg,Wheat,Wheat Brown Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_brown_rust\specimen_009.jpg,specimen_009.jpg,Wheat,Wheat Brown Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_brown_rust\specimen_010.jpg,specimen_010.jpg,Wheat,Wheat Brown Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_brown_rust\specimen_011.jpg,specimen_011.jpg,Wheat,Wheat Brown Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_brown_rust\specimen_012.jpg,specimen_012.jpg,Wheat,Wheat Brown Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_healthy\specimen_001.jpg,specimen_001.jpg,Wheat,Wheat Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_healthy\specimen_002.jpg,specimen_002.jpg,Wheat,Wheat Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_healthy\specimen_003.jpg,specimen_003.jpg,Wheat,Wheat Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_healthy\specimen_004.jpg,specimen_004.jpg,Wheat,Wheat Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_healthy\specimen_005.jpg,specimen_005.jpg,Wheat,Wheat Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_healthy\specimen_006.jpg,specimen_006.jpg,Wheat,Wheat Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_healthy\specimen_007.jpg,specimen_007.jpg,Wheat,Wheat Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_healthy\specimen_008.jpg,specimen_008.jpg,Wheat,Wheat Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_healthy\specimen_009.jpg,specimen_009.jpg,Wheat,Wheat Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_healthy\specimen_010.jpg,specimen_010.jpg,Wheat,Wheat Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_healthy\specimen_011.jpg,specimen_011.jpg,Wheat,Wheat Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_healthy\specimen_012.jpg,specimen_012.jpg,Wheat,Wheat Healthy,HEALTHY,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_yellow_rust\specimen_001.jpg,specimen_001.jpg,Wheat,Wheat Yellow Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_yellow_rust\specimen_002.jpg,specimen_002.jpg,Wheat,Wheat Yellow Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_yellow_rust\specimen_003.jpg,specimen_003.jpg,Wheat,Wheat Yellow Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_yellow_rust\specimen_004.jpg,specimen_004.jpg,Wheat,Wheat Yellow Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_yellow_rust\specimen_005.jpg,specimen_005.jpg,Wheat,Wheat Yellow Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_yellow_rust\specimen_006.jpg,specimen_006.jpg,Wheat,Wheat Yellow Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_yellow_rust\specimen_007.jpg,specimen_007.jpg,Wheat,Wheat Yellow Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_yellow_rust\specimen_008.jpg,specimen_008.jpg,Wheat,Wheat Yellow Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_yellow_rust\specimen_009.jpg,specimen_009.jpg,Wheat,Wheat Yellow Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_yellow_rust\specimen_010.jpg,specimen_010.jpg,Wheat,Wheat Yellow Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_yellow_rust\specimen_011.jpg,specimen_011.jpg,Wheat,Wheat Yellow Rust,DISEASE,FIELD_IMAGE,256,256,RAW
C:\Users\risha\.gemini\antigravity\scratch\crop-disease-platform\ml\data\raw\wheat_yellow_rust\specimen_012.jpg,specimen_012.jpg,Wheat,Wheat Yellow Rust,DISEASE,FIELD_IMAGE,256,256,RAW
